epoch,total_time,data_loading,forward_pass,loss_computation,backward_pass,optimizer_step
74,23.669688768684864,0.15739301592111588,0.5213429089635611,5.893133215606213,2.509780499152839,13.58514781948179
75,23.984037595801055,0.39483583718538284,0.5409842114895582,5.887112912721932,2.8731245063245296,13.23503944836557
76,23.706434790976346,0.13413446862250566,0.5206824727356434,5.8904296001419425,2.6529638012871146,13.496312881819904
77,23.915572360157967,0.13240581844002008,0.5424484713003039,5.87912205606699,2.858059828169644,13.578125394880772
78,23.859225880354643,0.16451819706708193,0.5048048095777631,5.894608926959336,2.899191631935537,13.377105347812176
79,23.899943893775344,0.185943272896111,0.49237682670354843,5.906420008279383,2.9772959696128964,13.291713774204254
80,24.185248686932027,0.4396668719127774,0.5123308356851339,5.894529995508492,3.0420848336070776,13.271705540828407
81,23.569370700977743,0.14565097354352474,0.5236599966883659,5.890768023207784,2.5657133581116796,13.4040731722489
82,23.802704883739352,0.15545678976923227,0.5569141348823905,5.8795829070732,2.8166055753827095,13.383029425516725
83,23.831828024238348,0.14799381606280804,0.5453362455591559,5.897295565344393,2.9028404466807842,13.312281703576446
84,23.53385176230222,0.1396523965522647,0.550096589140594,5.885724474675953,2.668347536586225,13.207455640658736
85,23.79513807129115,0.1523212194442749,0.5435390984639525,5.901071808300912,2.7891917023807764,13.35909548215568
86,23.85748039186001,0.4176223687827587,0.5363148609176278,5.888569243252277,2.6842683143913746,13.2683823145926
87,23.65565681271255,0.15934923570603132,0.5241057509556413,5.903230639174581,2.6960008116438985,13.324341150000691
88,23.84273595176637,0.15675784181803465,0.5335942497476935,5.891064771451056,3.014096215367317,13.213346220552921
89,23.562757628969848,0.1440249290317297,0.5171730695292354,5.892513861879706,2.7068513724952936,13.219938111491501
90,23.607937780208886,0.1450673807412386,0.5238681528717279,5.908940494991839,2.531494377180934,13.473257212899625
91,23.73958758916706,0.1484511448070407,0.5358543442562222,5.896509138867259,2.639286730438471,13.530790813267231
92,23.954471023753285,0.42687091417610645,0.522996298968792,5.909296269528568,2.507002243772149,13.562382178381085
93,23.710960521362722,0.1467928821220994,0.5472499951720238,5.904253350570798,2.4558567656204104,13.674706210382283
94,23.63258629757911,0.16028973925858736,0.5447651706635952,5.9093826077878475,2.4879274191334844,13.486433095298707
95,23.5736666880548,0.13788414001464844,0.5501103671267629,5.903228753246367,2.6031431341543794,13.281059813685715
96,23.582591303624213,0.17394211702048779,0.5312743429094553,5.914020763710141,2.5980262299999595,13.240114102140069
97,23.544160737656057,0.17534248623996973,0.5329390773549676,5.895761897787452,2.6205805242061615,13.195721506141126
98,23.977538446895778,0.3984259497374296,0.5460941046476364,5.906913388520479,2.893659634515643,13.157894050702453
99,23.56378014292568,0.14406554494053125,0.5427668979391456,5.891110326163471,2.7487547947093844,13.15994980186224
